DATAFLOW,COMMODITY_SITC,COUNTRY_ORIGIN,STATE_DEST,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:MERCH_IMP(1.0.0),062,TOT,3,M,2025-12,3578,AUD,3,,
ABS:MERCH_IMP(1.0.0),062,TOT,3,M,2026-01,3060,AUD,3,,
ABS:MERCH_IMP(1.0.0),062,TOT,3,M,2026-02,2768,AUD,3,,
ABS:MERCH_IMP(1.0.0),062,TOT,3,M,2026-03,2261,AUD,3,,
ABS:MERCH_IMP(1.0.0),062,TOT,3,M,2026-04,2002,AUD,3,,
ABS:MERCH_IMP(1.0.0),54,TOT,1,M,2025-05,1251677,AUD,3,,
ABS:MERCH_IMP(1.0.0),54,TOT,1,M,2025-06,1237349,AUD,3,,
ABS:MERCH_IMP(1.0.0),54,TOT,1,M,2025-07,1327683,AUD,3,,
ABS:MERCH_IMP(1.0.0),54,TOT,1,M,2025-08,1171055,AUD,3,,
ABS:MERCH_IMP(1.0.0),54,TOT,1,M,2025-09,1354095,AUD,3,,
ABS:MERCH_IMP(1.0.0),54,TOT,1,M,2025-10,1434082,AUD,3,,
ABS:MERCH_IMP(1.0.0),54,TOT,1,M,2025-11,1257617,AUD,3,,
ABS:MERCH_IMP(1.0.0),54,TOT,1,M,2025-12,1157441,AUD,3,,
ABS:MERCH_IMP(1.0.0),54,TOT,1,M,2026-01,1192184,AUD,3,,
ABS:MERCH_IMP(1.0.0),54,TOT,1,M,2026-02,1368549,AUD,3,,
ABS:MERCH_IMP(1.0.0),54,TOT,1,M,2026-03,1410166,AUD,3,,
ABS:MERCH_IMP(1.0.0),54,TOT,1,M,2026-04,1332928,AUD,3,,
ABS:MERCH_IMP(1.0.0),893,TOT,4,M,2025-05,8260,AUD,3,,
ABS:MERCH_IMP(1.0.0),893,TOT,4,M,2025-06,7572,AUD,3,,
ABS:MERCH_IMP(1.0.0),893,TOT,4,M,2025-07,7631,AUD,3,,
ABS:MERCH_IMP(1.0.0),893,TOT,4,M,2025-08,9148,AUD,3,,
ABS:MERCH_IMP(1.0.0),893,TOT,4,M,2025-09,8780,AUD,3,,
ABS:MERCH_IMP(1.0.0),893,TOT,4,M,2025-10,12692,AUD,3,,
ABS:MERCH_IMP(1.0.0),893,TOT,4,M,2025-11,9708,AUD,3,,
ABS:MERCH_IMP(1.0.0),893,TOT,4,M,2025-12,14187,AUD,3,,
ABS:MERCH_IMP(1.0.0),893,TOT,4,M,2026-01,9851,AUD,3,,
ABS:MERCH_IMP(1.0.0),893,TOT,4,M,2026-02,9247,AUD,3,,
ABS:MERCH_IMP(1.0.0),893,TOT,4,M,2026-03,8558,AUD,3,,
ABS:MERCH_IMP(1.0.0),893,TOT,4,M,2026-04,6419,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,4,M,2025-05,14118,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,4,M,2025-06,15331,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,4,M,2025-07,13299,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,4,M,2025-08,17994,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,4,M,2025-09,18171,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,4,M,2025-10,33695,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,4,M,2025-11,19861,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,4,M,2025-12,31278,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,4,M,2026-01,20800,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,4,M,2026-02,45540,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,4,M,2026-03,22998,AUD,3,,
ABS:MERCH_IMP(1.0.0),744,TOT,4,M,2026-04,20177,AUD,3,,
ABS:MERCH_IMP(1.0.0),246,TOT,2,M,2025-05,420,AUD,3,,
ABS:MERCH_IMP(1.0.0),246,TOT,2,M,2025-06,343,AUD,3,,
ABS:MERCH_IMP(1.0.0),246,TOT,2,M,2025-07,193,AUD,3,,
ABS:MERCH_IMP(1.0.0),246,TOT,2,M,2025-08,406,AUD,3,,
ABS:MERCH_IMP(1.0.0),246,TOT,2,M,2025-09,95,AUD,3,,
ABS:MERCH_IMP(1.0.0),246,TOT,2,M,2025-10,258,AUD,3,,
ABS:MERCH_IMP(1.0.0),246,TOT,2,M,2025-11,222,AUD,3,,
ABS:MERCH_IMP(1.0.0),246,TOT,2,M,2025-12,193,AUD,3,,
ABS:MERCH_IMP(1.0.0),246,TOT,2,M,2026-01,647,AUD,3,,
ABS:MERCH_IMP(1.0.0),246,TOT,2,M,2026-02,242,AUD,3,,
ABS:MERCH_IMP(1.0.0),246,TOT,2,M,2026-03,325,AUD,3,,
ABS:MERCH_IMP(1.0.0),246,TOT,2,M,2026-04,589,AUD,3,,
ABS:MERCH_IMP(1.0.0),778,TOT,2,M,2025-05,275411,AUD,3,,
ABS:MERCH_IMP(1.0.0),778,TOT,2,M,2025-06,222745,AUD,3,,
ABS:MERCH_IMP(1.0.0),778,TOT,2,M,2025-07,236728,AUD,3,,
ABS:MERCH_IMP(1.0.0),778,TOT,2,M,2025-08,302060,AUD,3,,
ABS:MERCH_IMP(1.0.0),778,TOT,2,M,2025-09,315472,AUD,3,,
ABS:MERCH_IMP(1.0.0),778,TOT,2,M,2025-10,446811,AUD,3,,
ABS:MERCH_IMP(1.0.0),778,TOT,2,M,2025-11,355364,AUD,3,,
ABS:MERCH_IMP(1.0.0),778,TOT,2,M,2025-12,379947,AUD,3,,
ABS:MERCH_IMP(1.0.0),778,TOT,2,M,2026-01,370189,AUD,3,,
ABS:MERCH_IMP(1.0.0),778,TOT,2,M,2026-02,294555,AUD,3,,
ABS:MERCH_IMP(1.0.0),778,TOT,2,M,2026-03,442993,AUD,3,,
ABS:MERCH_IMP(1.0.0),778,TOT,2,M,2026-04,356501,AUD,3,,
ABS:MERCH_IMP(1.0.0),6,TOT,8,M,2025-05,22,AUD,3,,
ABS:MERCH_IMP(1.0.0),6,TOT,8,M,2025-06,51,AUD,3,,
ABS:MERCH_IMP(1.0.0),6,TOT,8,M,2025-08,1,AUD,3,,
ABS:MERCH_IMP(1.0.0),6,TOT,8,M,2025-10,4,AUD,3,,
ABS:MERCH_IMP(1.0.0),6,TOT,8,M,2025-12,21,AUD,3,,
ABS:MERCH_IMP(1.0.0),6,TOT,8,M,2026-02,59,AUD,3,,
ABS:MERCH_IMP(1.0.0),6,TOT,8,M,2026-03,11,AUD,3,,
ABS:MERCH_IMP(1.0.0),6,TOT,8,M,2026-04,3,AUD,3,,
ABS:MERCH_IMP(1.0.0),76,TOT,6,M,2025-05,7,AUD,3,,
ABS:MERCH_IMP(1.0.0),76,TOT,6,M,2025-06,12,AUD,3,,
ABS:MERCH_IMP(1.0.0),76,TOT,6,M,2025-07,14,AUD,3,,
ABS:MERCH_IMP(1.0.0),76,TOT,6,M,2025-08,8,AUD,3,,
ABS:MERCH_IMP(1.0.0),76,TOT,6,M,2025-09,12,AUD,3,,
ABS:MERCH_IMP(1.0.0),76,TOT,6,M,2025-10,1,AUD,3,,
ABS:MERCH_IMP(1.0.0),76,TOT,6,M,2025-11,8,AUD,3,,
ABS:MERCH_IMP(1.0.0),76,TOT,6,M,2025-12,913,AUD,3,,
ABS:MERCH_IMP(1.0.0),76,TOT,6,M,2026-02,2,AUD,3,,
ABS:MERCH_IMP(1.0.0),76,TOT,6,M,2026-03,1,AUD,3,,
ABS:MERCH_IMP(1.0.0),76,TOT,6,M,2026-04,449,AUD,3,,
ABS:MERCH_IMP(1.0.0),34,TOT,1,M,2025-05,44795,AUD,3,,
ABS:MERCH_IMP(1.0.0),34,TOT,1,M,2025-06,653,AUD,3,,
ABS:MERCH_IMP(1.0.0),34,TOT,1,M,2025-07,71777,AUD,3,,
ABS:MERCH_IMP(1.0.0),34,TOT,1,M,2025-08,522,AUD,3,,
ABS:MERCH_IMP(1.0.0),34,TOT,1,M,2025-09,35440,AUD,3,,
ABS:MERCH_IMP(1.0.0),34,TOT,1,M,2025-10,719,AUD,3,,
ABS:MERCH_IMP(1.0.0),34,TOT,1,M,2025-11,34451,AUD,3,,
ABS:MERCH_IMP(1.0.0),34,TOT,1,M,2025-12,584,AUD,3,,
ABS:MERCH_IMP(1.0.0),34,TOT,1,M,2026-01,32052,AUD,3,,
ABS:MERCH_IMP(1.0.0),34,TOT,1,M,2026-02,470,AUD,3,,
ABS:MERCH_IMP(1.0.0),34,TOT,1,M,2026-03,30062,AUD,3,,
ABS:MERCH_IMP(1.0.0),34,TOT,1,M,2026-04,774,AUD,3,,
ABS:MERCH_IMP(1.0.0),93,TOT,4,M,2025-06,6,AUD,3,,
ABS:MERCH_IMP(1.0.0),93,TOT,4,M,2025-07,49,AUD,3,,
ABS:MERCH_IMP(1.0.0),93,TOT,4,M,2026-02,20,AUD,3,,
ABS:MERCH_IMP(1.0.0),93,TOT,4,M,2026-03,115,AUD,3,,
ABS:MERCH_IMP(1.0.0),93,TOT,4,M,2026-04,20,AUD,3,,
ABS:MERCH_IMP(1.0.0),8,TOT,5,M,2025-05,223396,AUD,3,,
ABS:MERCH_IMP(1.0.0),8,TOT,5,M,2025-06,239626,AUD,3,,
ABS:MERCH_IMP(1.0.0),8,TOT,5,M,2025-07,248597,AUD,3,,
ABS:MERCH_IMP(1.0.0),8,TOT,5,M,2025-08,267542,AUD,3,,
ABS:MERCH_IMP(1.0.0),8,TOT,5,M,2025-09,260212,AUD,3,,
ABS:MERCH_IMP(1.0.0),8,TOT,5,M,2025-10,321298,AUD,3,,
ABS:MERCH_IMP(1.0.0),8,TOT,5,M,2025-11,262571,AUD,3,,
ABS:MERCH_IMP(1.0.0),8,TOT,5,M,2025-12,261668,AUD,3,,
ABS:MERCH_IMP(1.0.0),8,TOT,5,M,2026-01,222491,AUD,3,,
ABS:MERCH_IMP(1.0.0),8,TOT,5,M,2026-02,278342,AUD,3,,
ABS:MERCH_IMP(1.0.0),8,TOT,5,M,2026-03,229816,AUD,3,,
ABS:MERCH_IMP(1.0.0),8,TOT,5,M,2026-04,238106,AUD,3,,
ABS:MERCH_IMP(1.0.0),772,TOT,3,M,2025-05,45403,AUD,3,,
ABS:MERCH_IMP(1.0.0),772,TOT,3,M,2025-06,50191,AUD,3,,
ABS:MERCH_IMP(1.0.0),772,TOT,3,M,2025-07,58908,AUD,3,,
ABS:MERCH_IMP(1.0.0),772,TOT,3,M,2025-08,49444,AUD,3,,
ABS:MERCH_IMP(1.0.0),772,TOT,3,M,2025-09,52742,AUD,3,,
ABS:MERCH_IMP(1.0.0),772,TOT,3,M,2025-10,48180,AUD,3,,
ABS:MERCH_IMP(1.0.0),772,TOT,3,M,2025-11,49121,AUD,3,,
ABS:MERCH_IMP(1.0.0),772,TOT,3,M,2025-12,51631,AUD,3,,
ABS:MERCH_IMP(1.0.0),772,TOT,3,M,2026-01,52465,AUD,3,,
ABS:MERCH_IMP(1.0.0),772,TOT,3,M,2026-02,53627,AUD,3,,
ABS:MERCH_IMP(1.0.0),772,TOT,3,M,2026-03,41493,AUD,3,,
ABS:MERCH_IMP(1.0.0),772,TOT,3,M,2026-04,39803,AUD,3,,
ABS:MERCH_IMP(1.0.0),793,TOT,6,M,2025-05,87,AUD,3,,
ABS:MERCH_IMP(1.0.0),793,TOT,6,M,2025-06,272,AUD,3,,
ABS:MERCH_IMP(1.0.0),793,TOT,6,M,2025-07,137,AUD,3,,
ABS:MERCH_IMP(1.0.0),793,TOT,6,M,2025-08,566500,AUD,3,,
ABS:MERCH_IMP(1.0.0),793,TOT,6,M,2025-11,5,AUD,3,,
ABS:MERCH_IMP(1.0.0),793,TOT,6,M,2025-12,431,AUD,3,,
ABS:MERCH_IMP(1.0.0),793,TOT,6,M,2026-02,87,AUD,3,,
ABS:MERCH_IMP(1.0.0),77,TOT,9,M,2025-05,150331,AUD,3,,
ABS:MERCH_IMP(1.0.0),77,TOT,9,M,2025-06,115589,AUD,3,,
ABS:MERCH_IMP(1.0.0),77,TOT,9,M,2025-07,109103,AUD,3,,
ABS:MERCH_IMP(1.0.0),77,TOT,9,M,2025-08,125120,AUD,3,,
ABS:MERCH_IMP(1.0.0),77,TOT,9,M,2025-09,118831,AUD,3,,
ABS:MERCH_IMP(1.0.0),77,TOT,9,M,2025-10,126802,AUD,3,,
ABS:MERCH_IMP(1.0.0),77,TOT,9,M,2025-11,109620,AUD,3,,
ABS:MERCH_IMP(1.0.0),77,TOT,9,M,2025-12,111862,AUD,3,,
ABS:MERCH_IMP(1.0.0),77,TOT,9,M,2026-01,101088,AUD,3,,
ABS:MERCH_IMP(1.0.0),77,TOT,9,M,2026-02,109693,AUD,3,,
ABS:MERCH_IMP(1.0.0),77,TOT,9,M,2026-03,107322,AUD,3,,
ABS:MERCH_IMP(1.0.0),77,TOT,9,M,2026-04,117191,AUD,3,,
ABS:MERCH_IMP(1.0.0),763,TOT,5,M,2025-05,437,AUD,3,,
ABS:MERCH_IMP(1.0.0),763,TOT,5,M,2025-06,385,AUD,3,,
ABS:MERCH_IMP(1.0.0),763,TOT,5,M,2025-07,574,AUD,3,,
ABS:MERCH_IMP(1.0.0),763,TOT,5,M,2025-08,263,AUD,3,,
ABS:MERCH_IMP(1.0.0),763,TOT,5,M,2025-09,269,AUD,3,,
ABS:MERCH_IMP(1.0.0),763,TOT,5,M,2025-10,278,AUD,3,,
ABS:MERCH_IMP(1.0.0),763,TOT,5,M,2025-11,695,AUD,3,,
ABS:MERCH_IMP(1.0.0),763,TOT,5,M,2025-12,284,AUD,3,,
ABS:MERCH_IMP(1.0.0),763,TOT,5,M,2026-01,509,AUD,3,,
ABS:MERCH_IMP(1.0.0),763,TOT,5,M,2026-02,431,AUD,3,,
ABS:MERCH_IMP(1.0.0),763,TOT,5,M,2026-03,482,AUD,3,,
ABS:MERCH_IMP(1.0.0),763,TOT,5,M,2026-04,141,AUD,3,,
ABS:MERCH_IMP(1.0.0),03,TOT,2,M,2025-05,61591,AUD,3,,
ABS:MERCH_IMP(1.0.0),03,TOT,2,M,2025-06,65255,AUD,3,,
ABS:MERCH_IMP(1.0.0),03,TOT,2,M,2025-07,67547,AUD,3,,
ABS:MERCH_IMP(1.0.0),03,TOT,2,M,2025-08,62406,AUD,3,,
ABS:MERCH_IMP(1.0.0),03,TOT,2,M,2025-09,68068,AUD,3,,
ABS:MERCH_IMP(1.0.0),03,TOT,2,M,2025-10,86397,AUD,3,,
ABS:MERCH_IMP(1.0.0),03,TOT,2,M,2025-11,71511,AUD,3,,
ABS:MERCH_IMP(1.0.0),03,TOT,2,M,2025-12,77317,AUD,3,,
ABS:MERCH_IMP(1.0.0),03,TOT,2,M,2026-01,69753,AUD,3,,
ABS:MERCH_IMP(1.0.0),03,TOT,2,M,2026-02,74865,AUD,3,,
ABS:MERCH_IMP(1.0.0),03,TOT,2,M,2026-03,68539,AUD,3,,
ABS:MERCH_IMP(1.0.0),03,TOT,2,M,2026-04,63653,AUD,3,,
ABS:MERCH_IMP(1.0.0),07,TOT,4,M,2025-05,4676,AUD,3,,
ABS:MERCH_IMP(1.0.0),07,TOT,4,M,2025-06,7358,AUD,3,,
ABS:MERCH_IMP(1.0.0),07,TOT,4,M,2025-07,11014,AUD,3,,
ABS:MERCH_IMP(1.0.0),07,TOT,4,M,2025-08,7162,AUD,3,,
ABS:MERCH_IMP(1.0.0),07,TOT,4,M,2025-09,12403,AUD,3,,
ABS:MERCH_IMP(1.0.0),07,TOT,4,M,2025-10,3026,AUD,3,,
ABS:MERCH_IMP(1.0.0),07,TOT,4,M,2025-11,8478,AUD,3,,
ABS:MERCH_IMP(1.0.0),07,TOT,4,M,2025-12,11841,AUD,3,,
ABS:MERCH_IMP(1.0.0),07,TOT,4,M,2026-01,6977,AUD,3,,
ABS:MERCH_IMP(1.0.0),07,TOT,4,M,2026-02,11476,AUD,3,,
ABS:MERCH_IMP(1.0.0),07,TOT,4,M,2026-03,3822,AUD,3,,
ABS:MERCH_IMP(1.0.0),07,TOT,4,M,2026-04,6254,AUD,3,,
ABS:MERCH_IMP(1.0.0),53,TOT,TOT,M,2025-05,121544,AUD,3,,
ABS:MERCH_IMP(1.0.0),53,TOT,TOT,M,2025-06,105288,AUD,3,,
ABS:MERCH_IMP(1.0.0),53,TOT,TOT,M,2025-07,106190,AUD,3,,
ABS:MERCH_IMP(1.0.0),53,TOT,TOT,M,2025-08,96299,AUD,3,,
ABS:MERCH_IMP(1.0.0),53,TOT,TOT,M,2025-09,100389,AUD,3,,
ABS:MERCH_IMP(1.0.0),53,TOT,TOT,M,2025-10,115287,AUD,3,,
ABS:MERCH_IMP(1.0.0),53,TOT,TOT,M,2025-11,95383,AUD,3,,
ABS:MERCH_IMP(1.0.0),53,TOT,TOT,M,2025-12,98598,AUD,3,,
ABS:MERCH_IMP(1.0.0),53,TOT,TOT,M,2026-01,101546,AUD,3,,
ABS:MERCH_IMP(1.0.0),53,TOT,TOT,M,2026-02,96025,AUD,3,,
ABS:MERCH_IMP(1.0.0),53,TOT,TOT,M,2026-03,97214,AUD,3,,
ABS:MERCH_IMP(1.0.0),53,TOT,TOT,M,2026-04,98625,AUD,3,,
ABS:MERCH_IMP(1.0.0),747,TOT,1,M,2025-05,71048,AUD,3,,
ABS:MERCH_IMP(1.0.0),747,TOT,1,M,2025-06,58015,AUD,3,,
ABS:MERCH_IMP(1.0.0),747,TOT,1,M,2025-07,65118,AUD,3,,
ABS:MERCH_IMP(1.0.0),747,TOT,1,M,2025-08,64967,AUD,3,,
ABS:MERCH_IMP(1.0.0),747,TOT,1,M,2025-09,67787,AUD,3,,
ABS:MERCH_IMP(1.0.0),747,TOT,1,M,2025-10,72385,AUD,3,,
ABS:MERCH_IMP(1.0.0),747,TOT,1,M,2025-11,62344,AUD,3,,
ABS:MERCH_IMP(1.0.0),747,TOT,1,M,2025-12,64568,AUD,3,,
ABS:MERCH_IMP(1.0.0),747,TOT,1,M,2026-01,61699,AUD,3,,
ABS:MERCH_IMP(1.0.0),747,TOT,1,M,2026-02,57859,AUD,3,,
ABS:MERCH_IMP(1.0.0),747,TOT,1,M,2026-03,58501,AUD,3,,
ABS:MERCH_IMP(1.0.0),747,TOT,1,M,2026-04,58717,AUD,3,,
ABS:MERCH_IMP(1.0.0),41,TOT,3,M,2025-05,415,AUD,3,,
ABS:MERCH_IMP(1.0.0),41,TOT,3,M,2025-06,203,AUD,3,,
ABS:MERCH_IMP(1.0.0),41,TOT,3,M,2025-07,274,AUD,3,,
ABS:MERCH_IMP(1.0.0),41,TOT,3,M,2025-08,50,AUD,3,,
ABS:MERCH_IMP(1.0.0),41,TOT,3,M,2025-09,90,AUD,3,,
ABS:MERCH_IMP(1.0.0),41,TOT,3,M,2025-10,97,AUD,3,,
ABS:MERCH_IMP(1.0.0),41,TOT,3,M,2025-11,85,AUD,3,,
ABS:MERCH_IMP(1.0.0),41,TOT,3,M,2026-01,127,AUD,3,,
ABS:MERCH_IMP(1.0.0),41,TOT,3,M,2026-02,124,AUD,3,,
ABS:MERCH_IMP(1.0.0),41,TOT,3,M,2026-04,282,AUD,3,,
ABS:MERCH_IMP(1.0.0),663,TOT,3,M,2025-05,9270,AUD,3,,
ABS:MERCH_IMP(1.0.0),663,TOT,3,M,2025-06,8609,AUD,3,,
ABS:MERCH_IMP(1.0.0),663,TOT,3,M,2025-07,10371,AUD,3,,
ABS:MERCH_IMP(1.0.0),663,TOT,3,M,2025-08,11928,AUD,3,,
ABS:MERCH_IMP(1.0.0),663,TOT,3,M,2025-09,9126,AUD,3,,
ABS:MERCH_IMP(1.0.0),663,TOT,3,M,2025-10,8529,AUD,3,,
ABS:MERCH_IMP(1.0.0),663,TOT,3,M,2025-11,8514,AUD,3,,
ABS:MERCH_IMP(1.0.0),663,TOT,3,M,2025-12,10739,AUD,3,,
ABS:MERCH_IMP(1.0.0),663,TOT,3,M,2026-01,9607,AUD,3,,
ABS:MERCH_IMP(1.0.0),663,TOT,3,M,2026-02,8700,AUD,3,,
ABS:MERCH_IMP(1.0.0),663,TOT,3,M,2026-03,7981,AUD,3,,
ABS:MERCH_IMP(1.0.0),663,TOT,3,M,2026-04,8090,AUD,3,,
ABS:MERCH_IMP(1.0.0),891,TOT,6,M,2025-06,29,AUD,3,,
ABS:MERCH_IMP(1.0.0),891,TOT,6,M,2025-12,36,AUD,3,,
ABS:MERCH_IMP(1.0.0),784,TOT,8,M,2025-12,3,AUD,3,,
ABS:MERCH_IMP(1.0.0),515,TOT,5,M,2025-05,8212,AUD,3,,
ABS:MERCH_IMP(1.0.0),515,TOT,5,M,2025-06,4376,AUD,3,,
ABS:MERCH_IMP(1.0.0),515,TOT,5,M,2025-07,10808,AUD,3,,
ABS:MERCH_IMP(1.0.0),515,TOT,5,M,2025-08,13261,AUD,3,,
ABS:MERCH_IMP(1.0.0),515,TOT,5,M,2025-09,9341,AUD,3,,
ABS:MERCH_IMP(1.0.0),515,TOT,5,M,2025-10,24441,AUD,3,,
ABS:MERCH_IMP(1.0.0),515,TOT,5,M,2025-11,11590,AUD,3,,
ABS:MERCH_IMP(1.0.0),515,TOT,5,M,2025-12,18878,AUD,3,,
ABS:MERCH_IMP(1.0.0),515,TOT,5,M,2026-01,14178,AUD,3,,
ABS:MERCH_IMP(1.0.0),515,TOT,5,M,2026-02,9080,AUD,3,,
ABS:MERCH_IMP(1.0.0),515,TOT,5,M,2026-03,5521,AUD,3,,
ABS:MERCH_IMP(1.0.0),515,TOT,5,M,2026-04,10448,AUD,3,,
ABS:MERCH_IMP(1.0.0),554,TOT,8,M,2026-02,5,AUD,3,,
ABS:MERCH_IMP(1.0.0),685,TOT,5,M,2025-06,46,AUD,3,,
ABS:MERCH_IMP(1.0.0),685,TOT,5,M,2025-07,14,AUD,3,,
ABS:MERCH_IMP(1.0.0),685,TOT,5,M,2025-11,2,AUD,3,,
ABS:MERCH_IMP(1.0.0),685,TOT,5,M,2025-12,75,AUD,3,,
ABS:MERCH_IMP(1.0.0),685,TOT,5,M,2026-01,28,AUD,3,,
ABS:MERCH_IMP(1.0.0),685,TOT,5,M,2026-02,88,AUD,3,,
ABS:MERCH_IMP(1.0.0),685,TOT,5,M,2026-04,76,AUD,3,,
ABS:MERCH_IMP(1.0.0),65,TOT,2,M,2025-05,159643,AUD,3,,
ABS:MERCH_IMP(1.0.0),65,TOT,2,M,2025-06,143357,AUD,3,,
ABS:MERCH_IMP(1.0.0),65,TOT,2,M,2025-07,160268,AUD,3,,
ABS:MERCH_IMP(1.0.0),65,TOT,2,M,2025-08,167652,AUD,3,,
ABS:MERCH_IMP(1.0.0),65,TOT,2,M,2025-09,182071,AUD,3,,
ABS:MERCH_IMP(1.0.0),65,TOT,2,M,2025-10,202384,AUD,3,,
ABS:MERCH_IMP(1.0.0),65,TOT,2,M,2025-11,159991,AUD,3,,
ABS:MERCH_IMP(1.0.0),65,TOT,2,M,2025-12,148885,AUD,3,,
ABS:MERCH_IMP(1.0.0),65,TOT,2,M,2026-01,154833,AUD,3,,
ABS:MERCH_IMP(1.0.0),65,TOT,2,M,2026-02,157379,AUD,3,,
ABS:MERCH_IMP(1.0.0),65,TOT,2,M,2026-03,161893,AUD,3,,
ABS:MERCH_IMP(1.0.0),65,TOT,2,M,2026-04,126665,AUD,3,,
ABS:MERCH_IMP(1.0.0),51,TOT,7,M,2025-05,777,AUD,3,,
ABS:MERCH_IMP(1.0.0),51,TOT,7,M,2025-06,693,AUD,3,,
ABS:MERCH_IMP(1.0.0),51,TOT,7,M,2025-07,1198,AUD,3,,
ABS:MERCH_IMP(1.0.0),51,TOT,7,M,2025-08,3109,AUD,3,,
ABS:MERCH_IMP(1.0.0),51,TOT,7,M,2025-09,1067,AUD,3,,
ABS:MERCH_IMP(1.0.0),51,TOT,7,M,2025-10,1301,AUD,3,,
ABS:MERCH_IMP(1.0.0),51,TOT,7,M,2025-11,1033,AUD,3,,
ABS:MERCH_IMP(1.0.0),51,TOT,7,M,2025-12,1190,AUD,3,,
ABS:MERCH_IMP(1.0.0),51,TOT,7,M,2026-01,403,AUD,3,,
ABS:MERCH_IMP(1.0.0),51,TOT,7,M,2026-02,1401,AUD,3,,
ABS:MERCH_IMP(1.0.0),51,TOT,7,M,2026-03,448,AUD,3,,
ABS:MERCH_IMP(1.0.0),51,TOT,7,M,2026-04,655,AUD,3,,
ABS:MERCH_IMP(1.0.0),7,TOT,9,M,2025-05,216378,AUD,3,,
ABS:MERCH_IMP(1.0.0),7,TOT,9,M,2025-06,170138,AUD,3,,
ABS:MERCH_IMP(1.0.0),7,TOT,9,M,2025-07,168819,AUD,3,,
ABS:MERCH_IMP(1.0.0),7,TOT,9,M,2025-08,177162,AUD,3,,
ABS:MERCH_IMP(1.0.0),7,TOT,9,M,2025-09,177388,AUD,3,,
ABS:MERCH_IMP(1.0.0),7,TOT,9,M,2025-10,187661,AUD,3,,
ABS:MERCH_IMP(1.0.0),7,TOT,9,M,2025-11,169545,AUD,3,,
ABS:MERCH_IMP(1.0.0),7,TOT,9,M,2025-12,166930,AUD,3,,
ABS:MERCH_IMP(1.0.0),7,TOT,9,M,2026-01,161441,AUD,3,,
ABS:MERCH_IMP(1.0.0),7,TOT,9,M,2026-02,157767,AUD,3,,
ABS:MERCH_IMP(1.0.0),7,TOT,9,M,2026-03,157261,AUD,3,,
ABS:MERCH_IMP(1.0.0),7,TOT,9,M,2026-04,167978,AUD,3,,
ABS:MERCH_IMP(1.0.0),724,TOT,3,M,2025-05,4949,AUD,3,,
ABS:MERCH_IMP(1.0.0),724,TOT,3,M,2025-06,5240,AUD,3,,
ABS:MERCH_IMP(1.0.0),724,TOT,3,M,2025-07,4265,AUD,3,,
ABS:MERCH_IMP(1.0.0),724,TOT,3,M,2025-08,5835,AUD,3,,
ABS:MERCH_IMP(1.0.0),724,TOT,3,M,2025-09,4144,AUD,3,,
ABS:MERCH_IMP(1.0.0),724,TOT,3,M,2025-10,4736,AUD,3,,
ABS:MERCH_IMP(1.0.0),724,TOT,3,M,2025-11,3399,AUD,3,,
ABS:MERCH_IMP(1.0.0),724,TOT,3,M,2025-12,4394,AUD,3,,
ABS:MERCH_IMP(1.0.0),724,TOT,3,M,2026-01,6634,AUD,3,,
ABS:MERCH_IMP(1.0.0),724,TOT,3,M,2026-02,6024,AUD,3,,
ABS:MERCH_IMP(1.0.0),724,TOT,3,M,2026-03,4992,AUD,3,,
ABS:MERCH_IMP(1.0.0),724,TOT,3,M,2026-04,4422,AUD,3,,
ABS:MERCH_IMP(1.0.0),288,TOT,3,M,2025-05,1119,AUD,3,,
ABS:MERCH_IMP(1.0.0),288,TOT,3,M,2025-06,1445,AUD,3,,
ABS:MERCH_IMP(1.0.0),288,TOT,3,M,2025-07,1917,AUD,3,,
ABS:MERCH_IMP(1.0.0),288,TOT,3,M,2025-08,1765,AUD,3,,
ABS:MERCH_IMP(1.0.0),288,TOT,3,M,2025-09,2297,AUD,3,,
ABS:MERCH_IMP(1.0.0),288,TOT,3,M,2025-10,1567,AUD,3,,
ABS:MERCH_IMP(1.0.0),288,TOT,3,M,2025-11,1168,AUD,3,,
ABS:MERCH_IMP(1.0.0),288,TOT,3,M,2025-12,1222,AUD,3,,
ABS:MERCH_IMP(1.0.0),288,TOT,3,M,2026-01,3500,AUD,3,,
ABS:MERCH_IMP(1.0.0),288,TOT,3,M,2026-02,1647,AUD,3,,
ABS:MERCH_IMP(1.0.0),288,TOT,3,M,2026-03,2773,AUD,3,,
ABS:MERCH_IMP(1.0.0),288,TOT,3,M,2026-04,1578,AUD,3,,
