DATAFLOW,COMMODITY_SITC,COUNTRY_DEST,STATE_ORIGIN,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:MERCH_EXP(1.0.0),666,TOT,3,M,2025-12,12,AUD,3,,
ABS:MERCH_EXP(1.0.0),666,TOT,3,M,2026-01,32,AUD,3,,
ABS:MERCH_EXP(1.0.0),666,TOT,3,M,2026-02,76,AUD,3,,
ABS:MERCH_EXP(1.0.0),666,TOT,3,M,2026-03,59,AUD,3,,
ABS:MERCH_EXP(1.0.0),666,TOT,3,M,2026-04,60,AUD,3,,
ABS:MERCH_EXP(1.0.0),98,TOT,TOT,M,2025-05,352432,AUD,3,,
ABS:MERCH_EXP(1.0.0),98,TOT,TOT,M,2025-06,377508,AUD,3,,
ABS:MERCH_EXP(1.0.0),98,TOT,TOT,M,2025-07,312010,AUD,3,,
ABS:MERCH_EXP(1.0.0),98,TOT,TOT,M,2025-08,518369,AUD,3,,
ABS:MERCH_EXP(1.0.0),98,TOT,TOT,M,2025-09,447363,AUD,3,,
ABS:MERCH_EXP(1.0.0),98,TOT,TOT,M,2025-10,486669,AUD,3,,
ABS:MERCH_EXP(1.0.0),98,TOT,TOT,M,2025-11,444412,AUD,3,,
ABS:MERCH_EXP(1.0.0),98,TOT,TOT,M,2025-12,299275,AUD,3,,
ABS:MERCH_EXP(1.0.0),98,TOT,TOT,M,2026-01,228966,AUD,3,,
ABS:MERCH_EXP(1.0.0),98,TOT,TOT,M,2026-02,400631,AUD,3,,
ABS:MERCH_EXP(1.0.0),98,TOT,TOT,M,2026-03,273442,AUD,3,,
ABS:MERCH_EXP(1.0.0),98,TOT,TOT,M,2026-04,280325,AUD,3,,
ABS:MERCH_EXP(1.0.0),672,TOT,2,M,2025-05,99,AUD,3,,
ABS:MERCH_EXP(1.0.0),672,TOT,2,M,2025-06,427,AUD,3,,
ABS:MERCH_EXP(1.0.0),672,TOT,2,M,2025-07,184,AUD,3,,
ABS:MERCH_EXP(1.0.0),672,TOT,2,M,2025-08,246,AUD,3,,
ABS:MERCH_EXP(1.0.0),672,TOT,2,M,2025-09,23,AUD,3,,
ABS:MERCH_EXP(1.0.0),672,TOT,2,M,2025-10,88,AUD,3,,
ABS:MERCH_EXP(1.0.0),672,TOT,2,M,2025-11,132,AUD,3,,
ABS:MERCH_EXP(1.0.0),672,TOT,2,M,2025-12,462,AUD,3,,
ABS:MERCH_EXP(1.0.0),672,TOT,2,M,2026-02,308,AUD,3,,
ABS:MERCH_EXP(1.0.0),672,TOT,2,M,2026-03,0,AUD,3,,
ABS:MERCH_EXP(1.0.0),672,TOT,2,M,2026-04,21,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,4,M,2025-05,2458,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,4,M,2025-06,1712,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,4,M,2025-07,4471,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,4,M,2025-08,3979,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,4,M,2025-09,2999,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,4,M,2025-10,6799,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,4,M,2025-11,2620,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,4,M,2025-12,3427,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,4,M,2026-01,3016,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,4,M,2026-02,2593,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,4,M,2026-03,4540,AUD,3,,
ABS:MERCH_EXP(1.0.0),79,TOT,4,M,2026-04,4975,AUD,3,,
ABS:MERCH_EXP(1.0.0),658,TOT,F,M,2025-05,2916,AUD,3,,
ABS:MERCH_EXP(1.0.0),658,TOT,F,M,2025-06,3182,AUD,3,,
ABS:MERCH_EXP(1.0.0),658,TOT,F,M,2025-07,4157,AUD,3,,
ABS:MERCH_EXP(1.0.0),658,TOT,F,M,2025-08,3057,AUD,3,,
ABS:MERCH_EXP(1.0.0),658,TOT,F,M,2025-09,2967,AUD,3,,
ABS:MERCH_EXP(1.0.0),658,TOT,F,M,2025-10,5785,AUD,3,,
ABS:MERCH_EXP(1.0.0),658,TOT,F,M,2025-11,3683,AUD,3,,
ABS:MERCH_EXP(1.0.0),658,TOT,F,M,2025-12,3986,AUD,3,,
ABS:MERCH_EXP(1.0.0),658,TOT,F,M,2026-01,3422,AUD,3,,
ABS:MERCH_EXP(1.0.0),658,TOT,F,M,2026-02,4443,AUD,3,,
ABS:MERCH_EXP(1.0.0),658,TOT,F,M,2026-03,3848,AUD,3,,
ABS:MERCH_EXP(1.0.0),658,TOT,F,M,2026-04,2995,AUD,3,,
ABS:MERCH_EXP(1.0.0),575,TOT,6,M,2025-05,2,AUD,3,,
ABS:MERCH_EXP(1.0.0),575,TOT,6,M,2025-06,74,AUD,3,,
ABS:MERCH_EXP(1.0.0),575,TOT,6,M,2025-07,68,AUD,3,,
ABS:MERCH_EXP(1.0.0),575,TOT,6,M,2025-09,133,AUD,3,,
ABS:MERCH_EXP(1.0.0),575,TOT,6,M,2025-10,2,AUD,3,,
ABS:MERCH_EXP(1.0.0),575,TOT,6,M,2025-11,5,AUD,3,,
ABS:MERCH_EXP(1.0.0),575,TOT,6,M,2026-01,78,AUD,3,,
ABS:MERCH_EXP(1.0.0),575,TOT,6,M,2026-02,38,AUD,3,,
ABS:MERCH_EXP(1.0.0),575,TOT,6,M,2026-03,125,AUD,3,,
ABS:MERCH_EXP(1.0.0),575,TOT,6,M,2026-04,103,AUD,3,,
ABS:MERCH_EXP(1.0.0),664,TOT,7,M,2026-04,9,AUD,3,,
ABS:MERCH_EXP(1.0.0),988,TOT,3,M,2025-05,1607283,AUD,3,,
ABS:MERCH_EXP(1.0.0),988,TOT,3,M,2025-06,1631035,AUD,3,,
ABS:MERCH_EXP(1.0.0),988,TOT,3,M,2025-07,1532908,AUD,3,,
ABS:MERCH_EXP(1.0.0),988,TOT,3,M,2025-08,1629526,AUD,3,,
ABS:MERCH_EXP(1.0.0),988,TOT,3,M,2025-09,1412284,AUD,3,,
ABS:MERCH_EXP(1.0.0),988,TOT,3,M,2025-10,1707106,AUD,3,,
ABS:MERCH_EXP(1.0.0),988,TOT,3,M,2025-11,1571934,AUD,3,,
ABS:MERCH_EXP(1.0.0),988,TOT,3,M,2025-12,1601270,AUD,3,,
ABS:MERCH_EXP(1.0.0),988,TOT,3,M,2026-01,1542411,AUD,3,,
ABS:MERCH_EXP(1.0.0),988,TOT,3,M,2026-02,1294976,AUD,3,,
ABS:MERCH_EXP(1.0.0),988,TOT,3,M,2026-03,1418195,AUD,3,,
ABS:MERCH_EXP(1.0.0),988,TOT,3,M,2026-04,1409437,AUD,3,,
ABS:MERCH_EXP(1.0.0),08,TOT,7,M,2025-06,3,AUD,3,,
ABS:MERCH_EXP(1.0.0),08,TOT,7,M,2025-07,11,AUD,3,,
ABS:MERCH_EXP(1.0.0),08,TOT,7,M,2025-08,99,AUD,3,,
ABS:MERCH_EXP(1.0.0),08,TOT,7,M,2025-09,55,AUD,3,,
ABS:MERCH_EXP(1.0.0),08,TOT,7,M,2025-10,80,AUD,3,,
ABS:MERCH_EXP(1.0.0),08,TOT,7,M,2025-11,32,AUD,3,,
ABS:MERCH_EXP(1.0.0),745,TOT,7,M,2025-05,52,AUD,3,,
ABS:MERCH_EXP(1.0.0),745,TOT,7,M,2025-06,27,AUD,3,,
ABS:MERCH_EXP(1.0.0),745,TOT,7,M,2025-07,24,AUD,3,,
ABS:MERCH_EXP(1.0.0),745,TOT,7,M,2025-08,11,AUD,3,,
ABS:MERCH_EXP(1.0.0),745,TOT,7,M,2025-10,21,AUD,3,,
ABS:MERCH_EXP(1.0.0),745,TOT,7,M,2025-11,5,AUD,3,,
ABS:MERCH_EXP(1.0.0),745,TOT,7,M,2025-12,0,AUD,3,,
ABS:MERCH_EXP(1.0.0),745,TOT,7,M,2026-01,52,AUD,3,,
ABS:MERCH_EXP(1.0.0),745,TOT,7,M,2026-02,14,AUD,3,,
ABS:MERCH_EXP(1.0.0),26,TOT,3,M,2025-05,71148,AUD,3,,
ABS:MERCH_EXP(1.0.0),26,TOT,3,M,2025-06,165668,AUD,3,,
ABS:MERCH_EXP(1.0.0),26,TOT,3,M,2025-07,223890,AUD,3,,
ABS:MERCH_EXP(1.0.0),26,TOT,3,M,2025-08,252709,AUD,3,,
ABS:MERCH_EXP(1.0.0),26,TOT,3,M,2025-09,226485,AUD,3,,
ABS:MERCH_EXP(1.0.0),26,TOT,3,M,2025-10,252968,AUD,3,,
ABS:MERCH_EXP(1.0.0),26,TOT,3,M,2025-11,158361,AUD,3,,
ABS:MERCH_EXP(1.0.0),26,TOT,3,M,2025-12,115874,AUD,3,,
ABS:MERCH_EXP(1.0.0),26,TOT,3,M,2026-01,67692,AUD,3,,
ABS:MERCH_EXP(1.0.0),26,TOT,3,M,2026-02,41733,AUD,3,,
ABS:MERCH_EXP(1.0.0),26,TOT,3,M,2026-03,25941,AUD,3,,
ABS:MERCH_EXP(1.0.0),26,TOT,3,M,2026-04,15282,AUD,3,,
ABS:MERCH_EXP(1.0.0),9,TOT,7,M,2025-05,1059731,AUD,3,,
ABS:MERCH_EXP(1.0.0),9,TOT,7,M,2025-06,927807,AUD,3,,
ABS:MERCH_EXP(1.0.0),9,TOT,7,M,2025-07,997474,AUD,3,,
ABS:MERCH_EXP(1.0.0),9,TOT,7,M,2025-08,700265,AUD,3,,
ABS:MERCH_EXP(1.0.0),9,TOT,7,M,2025-09,125585,AUD,3,,
ABS:MERCH_EXP(1.0.0),9,TOT,7,M,2025-10,463231,AUD,3,,
ABS:MERCH_EXP(1.0.0),9,TOT,7,M,2025-11,867732,AUD,3,,
ABS:MERCH_EXP(1.0.0),9,TOT,7,M,2025-12,1050542,AUD,3,,
ABS:MERCH_EXP(1.0.0),9,TOT,7,M,2026-01,1055525,AUD,3,,
ABS:MERCH_EXP(1.0.0),9,TOT,7,M,2026-02,893909,AUD,3,,
ABS:MERCH_EXP(1.0.0),9,TOT,7,M,2026-03,1035414,AUD,3,,
ABS:MERCH_EXP(1.0.0),9,TOT,7,M,2026-04,928221,AUD,3,,
ABS:MERCH_EXP(1.0.0),32,TOT,1,M,2025-05,1350963,AUD,3,,
ABS:MERCH_EXP(1.0.0),32,TOT,1,M,2025-06,1954585,AUD,3,,
ABS:MERCH_EXP(1.0.0),32,TOT,1,M,2025-07,2083000,AUD,3,,
ABS:MERCH_EXP(1.0.0),32,TOT,1,M,2025-08,1878876,AUD,3,,
ABS:MERCH_EXP(1.0.0),32,TOT,1,M,2025-09,2164555,AUD,3,,
ABS:MERCH_EXP(1.0.0),32,TOT,1,M,2025-10,2121038,AUD,3,,
ABS:MERCH_EXP(1.0.0),32,TOT,1,M,2025-11,2011622,AUD,3,,
ABS:MERCH_EXP(1.0.0),32,TOT,1,M,2025-12,2434221,AUD,3,,
ABS:MERCH_EXP(1.0.0),32,TOT,1,M,2026-01,1861838,AUD,3,,
ABS:MERCH_EXP(1.0.0),32,TOT,1,M,2026-02,1491971,AUD,3,,
ABS:MERCH_EXP(1.0.0),32,TOT,1,M,2026-03,1961302,AUD,3,,
ABS:MERCH_EXP(1.0.0),32,TOT,1,M,2026-04,2113424,AUD,3,,
ABS:MERCH_EXP(1.0.0),03,TOT,7,M,2025-05,62,AUD,3,,
ABS:MERCH_EXP(1.0.0),03,TOT,7,M,2025-06,37,AUD,3,,
ABS:MERCH_EXP(1.0.0),03,TOT,7,M,2025-07,110,AUD,3,,
ABS:MERCH_EXP(1.0.0),03,TOT,7,M,2025-08,128,AUD,3,,
ABS:MERCH_EXP(1.0.0),03,TOT,7,M,2025-09,49,AUD,3,,
ABS:MERCH_EXP(1.0.0),03,TOT,7,M,2025-10,88,AUD,3,,
ABS:MERCH_EXP(1.0.0),03,TOT,7,M,2025-11,63,AUD,3,,
ABS:MERCH_EXP(1.0.0),03,TOT,7,M,2025-12,91,AUD,3,,
ABS:MERCH_EXP(1.0.0),03,TOT,7,M,2026-01,97,AUD,3,,
ABS:MERCH_EXP(1.0.0),03,TOT,7,M,2026-02,107,AUD,3,,
ABS:MERCH_EXP(1.0.0),03,TOT,7,M,2026-03,119,AUD,3,,
ABS:MERCH_EXP(1.0.0),03,TOT,7,M,2026-04,198,AUD,3,,
ABS:MERCH_EXP(1.0.0),657,TOT,7,M,2025-05,3,AUD,3,,
ABS:MERCH_EXP(1.0.0),657,TOT,7,M,2025-06,40,AUD,3,,
ABS:MERCH_EXP(1.0.0),657,TOT,7,M,2025-07,52,AUD,3,,
ABS:MERCH_EXP(1.0.0),657,TOT,7,M,2025-08,133,AUD,3,,
ABS:MERCH_EXP(1.0.0),657,TOT,7,M,2025-09,40,AUD,3,,
ABS:MERCH_EXP(1.0.0),657,TOT,7,M,2025-12,0,AUD,3,,
ABS:MERCH_EXP(1.0.0),657,TOT,7,M,2026-01,19,AUD,3,,
ABS:MERCH_EXP(1.0.0),657,TOT,7,M,2026-02,3,AUD,3,,
ABS:MERCH_EXP(1.0.0),073,TOT,6,M,2025-05,0,AUD,3,,
ABS:MERCH_EXP(1.0.0),073,TOT,6,M,2025-06,1,AUD,3,,
ABS:MERCH_EXP(1.0.0),073,TOT,6,M,2025-07,2066,AUD,3,,
ABS:MERCH_EXP(1.0.0),073,TOT,6,M,2025-09,1,AUD,3,,
ABS:MERCH_EXP(1.0.0),073,TOT,6,M,2025-10,1,AUD,3,,
ABS:MERCH_EXP(1.0.0),073,TOT,6,M,2025-11,2,AUD,3,,
ABS:MERCH_EXP(1.0.0),073,TOT,6,M,2026-01,10,AUD,3,,
ABS:MERCH_EXP(1.0.0),073,TOT,6,M,2026-02,5,AUD,3,,
ABS:MERCH_EXP(1.0.0),073,TOT,6,M,2026-03,0,AUD,3,,
ABS:MERCH_EXP(1.0.0),553,TOT,5,M,2025-05,681,AUD,3,,
ABS:MERCH_EXP(1.0.0),553,TOT,5,M,2025-06,297,AUD,3,,
ABS:MERCH_EXP(1.0.0),553,TOT,5,M,2025-07,1012,AUD,3,,
ABS:MERCH_EXP(1.0.0),553,TOT,5,M,2025-08,536,AUD,3,,
ABS:MERCH_EXP(1.0.0),553,TOT,5,M,2025-09,490,AUD,3,,
ABS:MERCH_EXP(1.0.0),553,TOT,5,M,2025-10,1014,AUD,3,,
ABS:MERCH_EXP(1.0.0),553,TOT,5,M,2025-11,972,AUD,3,,
ABS:MERCH_EXP(1.0.0),553,TOT,5,M,2025-12,338,AUD,3,,
ABS:MERCH_EXP(1.0.0),553,TOT,5,M,2026-01,313,AUD,3,,
ABS:MERCH_EXP(1.0.0),553,TOT,5,M,2026-02,277,AUD,3,,
ABS:MERCH_EXP(1.0.0),553,TOT,5,M,2026-03,854,AUD,3,,
ABS:MERCH_EXP(1.0.0),553,TOT,5,M,2026-04,388,AUD,3,,
ABS:MERCH_EXP(1.0.0),783,TOT,7,M,2025-08,56,AUD,3,,
ABS:MERCH_EXP(1.0.0),64,TOT,F,M,2025-05,1724,AUD,3,,
ABS:MERCH_EXP(1.0.0),64,TOT,F,M,2025-06,2223,AUD,3,,
ABS:MERCH_EXP(1.0.0),64,TOT,F,M,2025-07,2269,AUD,3,,
ABS:MERCH_EXP(1.0.0),64,TOT,F,M,2025-08,1637,AUD,3,,
ABS:MERCH_EXP(1.0.0),64,TOT,F,M,2025-09,1055,AUD,3,,
ABS:MERCH_EXP(1.0.0),64,TOT,F,M,2025-10,1674,AUD,3,,
ABS:MERCH_EXP(1.0.0),64,TOT,F,M,2025-11,2458,AUD,3,,
ABS:MERCH_EXP(1.0.0),64,TOT,F,M,2025-12,1505,AUD,3,,
ABS:MERCH_EXP(1.0.0),64,TOT,F,M,2026-01,2255,AUD,3,,
ABS:MERCH_EXP(1.0.0),64,TOT,F,M,2026-02,2581,AUD,3,,
ABS:MERCH_EXP(1.0.0),64,TOT,F,M,2026-03,2074,AUD,3,,
ABS:MERCH_EXP(1.0.0),64,TOT,F,M,2026-04,2706,AUD,3,,
ABS:MERCH_EXP(1.0.0),422,TOT,F,M,2025-05,33,AUD,3,,
ABS:MERCH_EXP(1.0.0),422,TOT,F,M,2025-06,41,AUD,3,,
ABS:MERCH_EXP(1.0.0),422,TOT,F,M,2025-07,39,AUD,3,,
ABS:MERCH_EXP(1.0.0),422,TOT,F,M,2025-08,49,AUD,3,,
ABS:MERCH_EXP(1.0.0),422,TOT,F,M,2025-09,133,AUD,3,,
ABS:MERCH_EXP(1.0.0),422,TOT,F,M,2025-10,5,AUD,3,,
ABS:MERCH_EXP(1.0.0),422,TOT,F,M,2025-11,116,AUD,3,,
ABS:MERCH_EXP(1.0.0),422,TOT,F,M,2025-12,68,AUD,3,,
ABS:MERCH_EXP(1.0.0),422,TOT,F,M,2026-01,90,AUD,3,,
ABS:MERCH_EXP(1.0.0),422,TOT,F,M,2026-02,40,AUD,3,,
ABS:MERCH_EXP(1.0.0),422,TOT,F,M,2026-03,46,AUD,3,,
ABS:MERCH_EXP(1.0.0),422,TOT,F,M,2026-04,38,AUD,3,,
ABS:MERCH_EXP(1.0.0),268,TOT,3,M,2025-07,238,AUD,3,,
ABS:MERCH_EXP(1.0.0),268,TOT,3,M,2025-08,443,AUD,3,,
ABS:MERCH_EXP(1.0.0),268,TOT,3,M,2025-09,1,AUD,3,,
ABS:MERCH_EXP(1.0.0),268,TOT,3,M,2025-10,1,AUD,3,,
ABS:MERCH_EXP(1.0.0),268,TOT,3,M,2025-11,255,AUD,3,,
ABS:MERCH_EXP(1.0.0),268,TOT,3,M,2026-02,0,AUD,3,,
ABS:MERCH_EXP(1.0.0),268,TOT,3,M,2026-03,0,AUD,3,,
ABS:MERCH_EXP(1.0.0),74,TOT,4,M,2025-05,5255,AUD,3,,
ABS:MERCH_EXP(1.0.0),74,TOT,4,M,2025-06,5002,AUD,3,,
ABS:MERCH_EXP(1.0.0),74,TOT,4,M,2025-07,6729,AUD,3,,
ABS:MERCH_EXP(1.0.0),74,TOT,4,M,2025-08,3970,AUD,3,,
ABS:MERCH_EXP(1.0.0),74,TOT,4,M,2025-09,6903,AUD,3,,
ABS:MERCH_EXP(1.0.0),74,TOT,4,M,2025-10,5245,AUD,3,,
ABS:MERCH_EXP(1.0.0),74,TOT,4,M,2025-11,5094,AUD,3,,
ABS:MERCH_EXP(1.0.0),74,TOT,4,M,2025-12,5282,AUD,3,,
ABS:MERCH_EXP(1.0.0),74,TOT,4,M,2026-01,3331,AUD,3,,
ABS:MERCH_EXP(1.0.0),74,TOT,4,M,2026-02,8512,AUD,3,,
ABS:MERCH_EXP(1.0.0),74,TOT,4,M,2026-03,5132,AUD,3,,
ABS:MERCH_EXP(1.0.0),74,TOT,4,M,2026-04,5102,AUD,3,,
ABS:MERCH_EXP(1.0.0),696,TOT,4,M,2025-05,3,AUD,3,,
ABS:MERCH_EXP(1.0.0),696,TOT,4,M,2025-06,3,AUD,3,,
ABS:MERCH_EXP(1.0.0),696,TOT,4,M,2025-07,1,AUD,3,,
ABS:MERCH_EXP(1.0.0),696,TOT,4,M,2025-08,0,AUD,3,,
ABS:MERCH_EXP(1.0.0),696,TOT,4,M,2025-10,0,AUD,3,,
ABS:MERCH_EXP(1.0.0),696,TOT,4,M,2026-03,1,AUD,3,,
ABS:MERCH_EXP(1.0.0),696,TOT,4,M,2026-04,5,AUD,3,,
ABS:MERCH_EXP(1.0.0),743,TOT,2,M,2025-05,5391,AUD,3,,
ABS:MERCH_EXP(1.0.0),743,TOT,2,M,2025-06,8881,AUD,3,,
ABS:MERCH_EXP(1.0.0),743,TOT,2,M,2025-07,8859,AUD,3,,
ABS:MERCH_EXP(1.0.0),743,TOT,2,M,2025-08,4359,AUD,3,,
ABS:MERCH_EXP(1.0.0),743,TOT,2,M,2025-09,6675,AUD,3,,
ABS:MERCH_EXP(1.0.0),743,TOT,2,M,2025-10,7081,AUD,3,,
ABS:MERCH_EXP(1.0.0),743,TOT,2,M,2025-11,6728,AUD,3,,
ABS:MERCH_EXP(1.0.0),743,TOT,2,M,2025-12,6877,AUD,3,,
ABS:MERCH_EXP(1.0.0),743,TOT,2,M,2026-01,5854,AUD,3,,
ABS:MERCH_EXP(1.0.0),743,TOT,2,M,2026-02,7186,AUD,3,,
ABS:MERCH_EXP(1.0.0),743,TOT,2,M,2026-03,7465,AUD,3,,
ABS:MERCH_EXP(1.0.0),743,TOT,2,M,2026-04,7754,AUD,3,,
ABS:MERCH_EXP(1.0.0),746,TOT,6,M,2025-06,4,AUD,3,,
ABS:MERCH_EXP(1.0.0),746,TOT,6,M,2025-07,2,AUD,3,,
ABS:MERCH_EXP(1.0.0),746,TOT,6,M,2025-08,8,AUD,3,,
ABS:MERCH_EXP(1.0.0),746,TOT,6,M,2025-09,11,AUD,3,,
ABS:MERCH_EXP(1.0.0),746,TOT,6,M,2025-10,1,AUD,3,,
ABS:MERCH_EXP(1.0.0),746,TOT,6,M,2025-11,0,AUD,3,,
ABS:MERCH_EXP(1.0.0),746,TOT,6,M,2025-12,17,AUD,3,,
ABS:MERCH_EXP(1.0.0),746,TOT,6,M,2026-02,2,AUD,3,,
ABS:MERCH_EXP(1.0.0),746,TOT,6,M,2026-03,5,AUD,3,,
ABS:MERCH_EXP(1.0.0),746,TOT,6,M,2026-04,1,AUD,3,,
ABS:MERCH_EXP(1.0.0),283,TOT,1,M,2025-05,450345,AUD,3,,
ABS:MERCH_EXP(1.0.0),283,TOT,1,M,2025-06,561843,AUD,3,,
ABS:MERCH_EXP(1.0.0),283,TOT,1,M,2025-07,402087,AUD,3,,
ABS:MERCH_EXP(1.0.0),283,TOT,1,M,2025-08,349426,AUD,3,,
ABS:MERCH_EXP(1.0.0),283,TOT,1,M,2025-09,591501,AUD,3,,
ABS:MERCH_EXP(1.0.0),283,TOT,1,M,2025-10,440313,AUD,3,,
ABS:MERCH_EXP(1.0.0),283,TOT,1,M,2025-11,364853,AUD,3,,
ABS:MERCH_EXP(1.0.0),283,TOT,1,M,2025-12,446149,AUD,3,,
ABS:MERCH_EXP(1.0.0),283,TOT,1,M,2026-01,330088,AUD,3,,
ABS:MERCH_EXP(1.0.0),283,TOT,1,M,2026-02,394767,AUD,3,,
ABS:MERCH_EXP(1.0.0),283,TOT,1,M,2026-03,489016,AUD,3,,
ABS:MERCH_EXP(1.0.0),283,TOT,1,M,2026-04,601682,AUD,3,,
ABS:MERCH_EXP(1.0.0),048,TOT,9,M,2025-05,202,AUD,3,,
ABS:MERCH_EXP(1.0.0),048,TOT,9,M,2025-06,151,AUD,3,,
ABS:MERCH_EXP(1.0.0),048,TOT,9,M,2025-07,130,AUD,3,,
ABS:MERCH_EXP(1.0.0),048,TOT,9,M,2025-08,186,AUD,3,,
ABS:MERCH_EXP(1.0.0),048,TOT,9,M,2025-09,176,AUD,3,,
ABS:MERCH_EXP(1.0.0),048,TOT,9,M,2025-10,212,AUD,3,,
ABS:MERCH_EXP(1.0.0),048,TOT,9,M,2025-11,312,AUD,3,,
ABS:MERCH_EXP(1.0.0),048,TOT,9,M,2025-12,19,AUD,3,,
ABS:MERCH_EXP(1.0.0),048,TOT,9,M,2026-01,281,AUD,3,,
ABS:MERCH_EXP(1.0.0),048,TOT,9,M,2026-02,337,AUD,3,,
ABS:MERCH_EXP(1.0.0),048,TOT,9,M,2026-03,179,AUD,3,,
ABS:MERCH_EXP(1.0.0),048,TOT,9,M,2026-04,200,AUD,3,,
ABS:MERCH_EXP(1.0.0),411,TOT,6,M,2025-05,3301,AUD,3,,
ABS:MERCH_EXP(1.0.0),411,TOT,6,M,2025-06,55,AUD,3,,
ABS:MERCH_EXP(1.0.0),411,TOT,6,M,2025-07,238,AUD,3,,
ABS:MERCH_EXP(1.0.0),411,TOT,6,M,2025-08,130,AUD,3,,
ABS:MERCH_EXP(1.0.0),411,TOT,6,M,2025-09,205,AUD,3,,
ABS:MERCH_EXP(1.0.0),411,TOT,6,M,2025-10,6578,AUD,3,,
ABS:MERCH_EXP(1.0.0),411,TOT,6,M,2025-11,409,AUD,3,,
ABS:MERCH_EXP(1.0.0),411,TOT,6,M,2025-12,4154,AUD,3,,
ABS:MERCH_EXP(1.0.0),411,TOT,6,M,2026-01,67,AUD,3,,
ABS:MERCH_EXP(1.0.0),411,TOT,6,M,2026-02,453,AUD,3,,
ABS:MERCH_EXP(1.0.0),411,TOT,6,M,2026-03,4066,AUD,3,,
ABS:MERCH_EXP(1.0.0),411,TOT,6,M,2026-04,655,AUD,3,,
ABS:MERCH_EXP(1.0.0),872,TOT,7,M,2025-05,42,AUD,3,,
ABS:MERCH_EXP(1.0.0),872,TOT,7,M,2025-06,5,AUD,3,,
ABS:MERCH_EXP(1.0.0),872,TOT,7,M,2025-07,3,AUD,3,,
ABS:MERCH_EXP(1.0.0),872,TOT,7,M,2025-10,9,AUD,3,,
ABS:MERCH_EXP(1.0.0),872,TOT,7,M,2025-11,3,AUD,3,,
ABS:MERCH_EXP(1.0.0),872,TOT,7,M,2025-12,23,AUD,3,,
ABS:MERCH_EXP(1.0.0),872,TOT,7,M,2026-01,1,AUD,3,,
ABS:MERCH_EXP(1.0.0),872,TOT,7,M,2026-04,5,AUD,3,,
ABS:MERCH_EXP(1.0.0),531,TOT,5,M,2025-05,16,AUD,3,,
ABS:MERCH_EXP(1.0.0),531,TOT,5,M,2025-07,12,AUD,3,,
ABS:MERCH_EXP(1.0.0),531,TOT,5,M,2025-08,10,AUD,3,,
ABS:MERCH_EXP(1.0.0),531,TOT,5,M,2025-09,7,AUD,3,,
ABS:MERCH_EXP(1.0.0),531,TOT,5,M,2025-10,9,AUD,3,,
ABS:MERCH_EXP(1.0.0),531,TOT,5,M,2025-11,3,AUD,3,,
ABS:MERCH_EXP(1.0.0),531,TOT,5,M,2026-02,16,AUD,3,,
ABS:MERCH_EXP(1.0.0),531,TOT,5,M,2026-03,8,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,5,M,2025-05,3239,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,5,M,2025-06,1860,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,5,M,2025-07,2319,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,5,M,2025-08,2507,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,5,M,2025-09,2748,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,5,M,2025-10,3274,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,5,M,2025-11,3192,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,5,M,2025-12,3054,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,5,M,2026-01,1147,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,5,M,2026-02,3502,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,5,M,2026-03,3259,AUD,3,,
ABS:MERCH_EXP(1.0.0),695,TOT,5,M,2026-04,3570,AUD,3,,
ABS:MERCH_EXP(1.0.0),62,TOT,4,M,2025-05,1100,AUD,3,,
ABS:MERCH_EXP(1.0.0),62,TOT,4,M,2025-06,644,AUD,3,,
ABS:MERCH_EXP(1.0.0),62,TOT,4,M,2025-07,167,AUD,3,,
ABS:MERCH_EXP(1.0.0),62,TOT,4,M,2025-08,532,AUD,3,,
ABS:MERCH_EXP(1.0.0),62,TOT,4,M,2025-09,214,AUD,3,,
ABS:MERCH_EXP(1.0.0),62,TOT,4,M,2025-10,753,AUD,3,,
ABS:MERCH_EXP(1.0.0),62,TOT,4,M,2025-11,227,AUD,3,,
